time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
170,2000-08-18 12:52,2007,1950,57,874,0,1076,11,361,5.559557,27,12,5.4748716,11,5.20359,148,1247,68.560814,2,12,1307,5,1.5355777,412,43,8,304,327,276,335,5,1533,412,892,164,12,367,24,14,641,290,122,228,664,10,0.96512204,1200,342,85,128,51,64,47,8,9
171,2000-08-18 12:53,826,660,166,420,0,240,11,268,3.0820897,22,11,5.719697,11,5.2454543,151,294,22.927153,1,2,618,5,1.3365695,101,147,27,204,56,209,67,4,555,101,481,28,15,39,113,19,74,28,73,135,346,10,1.3244553,281,100,96,72,41,23,14,19,5
172,2000-08-18 12:54,1791,1106,685,696,0,410,11,293,6.112628,18,12,5.80651,12,5.344485,154,601,38.383118,1,1,1161,4,1.5426357,228,549,169,362,84,332,80,4,874,227,633,110,127,218,380,136,241,103,124,211,422,13,0.7191513,588,239,104,46,43,20,30,14,11
173,2000-08-18 12:55,1627,1310,317,846,0,464,11,344,4.729651,20,12,5.176336,10,4.929771,166,590,38.903614,1,2,1298,4,1.2534668,351,176,69,252,250,214,217,3,956,351,590,209,140,227,96,141,366,195,156,84,506,11,0.92009836,745,100,249,99,30,40,32,9,2
174,2000-08-18 12:56,1396,1310,86,897,0,413,11,353,3.9546742,18,14,5.6969466,10,5.4465647,159,731,44.874214,1,3,1153,4,1.2107545,290,72,8,208,274,172,209,0,1020,290,588,57,14,258,47,14,432,200,90,104,484,12,1.1275072,745,149,120,143,113,14,6,3,3
175,2000-08-18 12:57,1061,816,245,559,0,257,11,275,3.8581817,19,15,5.9791665,11,5.589461,173,445,26.364162,1,1,854,4,1.2423887,106,154,45,194,88,189,74,0,710,106,498,33,14,158,93,91,212,61,45,153,345,13,0.9868049,454,134,74,49,37,32,11,5,1
176,2000-08-18 12:58,1776,997,779,870,0,127,11,331,5.365559,21,16,4.873621,12,4.648947,166,379,27.921686,1,6,1281,4,1.3864169,104,373,169,294,103,301,89,0,893,104,694,8,396,63,171,406,199,51,53,212,482,12,0.6278153,481,199,190,51,37,22,8,2,3
177,2000-08-18 12:59,3229,2811,418,957,0,1854,11,473,6.8266387,21,15,5.2963357,10,4.90217,172,1450,80.11628,0,0,2200,4,1.4677273,644,406,42,328,603,326,551,3,2165,643,1516,160,8,393,341,11,649,325,318,511,1005,11,0.9485909,1612,505,254,199,65,27,24,101,2
178,2000-08-18 13:00,3115,2526,589,1171,0,1355,11,543,5.736648,21,11,6.023753,10,5.1619163,176,1065,74.08523,1,1,2013,5,1.5474416,533,472,40,854,583,746,539,10,1986,529,1691,85,113,288,404,114,295,193,336,266,1425,16,1.5248796,861,336,586,369,78,73,90,100,12
179,2000-08-18 13:01,3066,2472,594,1171,0,1301,11,485,6.3216496,23,13,5.0493526,9,4.4911003,188,1060,59.053192,1,7,1989,4,1.5414782,572,491,109,475,663,395,655,12,1890,572,1604,19,77,318,376,101,286,122,450,395,1209,16,1.2501631,895,489,503,314,97,92,21,22,15
180,2000-08-18 13:02,3955,3299,656,1811,0,1488,11,1379,2.8680203,16,16,4.728706,10,4.436496,409,2084,35.78484,1,55,2594,4,1.5246723,1086,517,121,867,710,864,701,16,2197,1076,1422,176,77,455,383,139,775,208,868,192,1230,11,0.7405816,1332,1483,258,75,26,59,20,5,
181,2000-08-18 13:03,1836,1433,403,834,0,599,11,445,4.1258426,20,12,4.991626,10,4.889044,172,817,40.73256,1,4,1381,4,1.3294713,329,284,62,89,166,136,120,12,1092,329,545,140,71,289,215,119,547,233,96,158,387,8,0.5114379,1000,188,93,69,16,42,9,2,2
182,2000-08-18 13:04,903,808,95,734,0,74,11,323,2.7956657,20,11,5.1819305,10,4.847772,157,321,24.949045,0,0,673,4,1.3417534,111,60,15,185,206,156,194,22,675,111,472,31,35,184,34,35,203,51,60,40,432,8,1.5415282,299,119,116,133,18,47,45,7,2
183,2000-08-18 13:05,1418,988,430,612,0,376,11,318,4.4591193,18,12,5.1143723,9,4.9757085,140,548,35.114285,1,2,979,4,1.4484167,281,229,91,196,190,189,160,0,707,280,572,109,160,159,136,201,135,65,215,219,353,10,0.75811,502,218,126,84,10,8,4,33,1
184,2000-08-18 13:06,3238,1751,1487,742,0,1009,11,1272,2.5455976,23,13,5.8475156,10,5.3083954,168,1270,55.32738,1,7,2293,4,1.4121238,469,1328,123,433,246,393,249,23,1270,469,921,142,72,324,1188,148,349,189,280,249,672,9,0.7430513,925,257,214,135,52,49,23,15,1
185,2000-08-18 13:07,3147,3076,71,1928,1,1147,11,1255,2.5075698,21,16,5.06697,10,4.5240574,359,1995,38.76323,1,40,1913,4,1.6450601,655,58,12,832,807,678,794,26,2395,655,1578,95,12,447,45,13,817,212,443,131,1447,10,1.2602478,1225,1112,182,216,78,53,90,67,2
186,2000-08-18 13:08,1451,1048,403,628,0,420,11,441,3.2902493,17,13,5.2519083,10,4.7633586,220,459,22.690908,1,5,1210,4,1.1991736,170,281,99,287,205,294,174,11,867,170,642,15,92,68,182,122,225,86,84,96,546,10,1.0675396,434,253,107,80,54,61,20,26,
187,2000-08-18 13:09,1729,920,809,569,0,351,11,303,5.7062707,21,11,5.570652,11,5.0456524,142,494,32.69014,1,1,1273,4,1.358209,109,599,173,216,164,146,198,2,809,109,512,15,147,113,400,210,297,40,69,125,387,7,0.686524,475,102,126,88,80,36,8,3,
188,2000-08-18 13:10,2037,1927,110,833,0,1094,11,318,6.40566,21,12,5.30877,10,5.0576024,168,1424,58.011906,1,4,1314,6,1.5502284,633,93,3,167,358,108,282,28,1266,631,792,231,14,389,88,17,474,291,340,318,474,9,0.8119784,1288,196,104,175,45,40,3,43,1
189,2000-08-18 13:11,1024,957,67,603,0,354,11,265,3.864151,20,12,5.554859,10,5.225705,147,511,34.02041,1,1,797,4,1.284818,209,56,10,229,145,169,159,9,741,209,500,71,7,146,45,9,241,133,76,107,393,11,1.2128906,490,142,134,85,20,16,46,6,3
190,2000-08-18 13:12,125,109,16,65,0,44,5,63,1.9841269,5,9,4.669725,9,4.504587,74,37,6.635135,0,0,125,1,1.0,9,14,0,18,49,17,46,0,100,9,82,2,0,21,13,2,18,2,7,12,70,7,1.44,33,15,34,19,3,3,1,1,
191,2000-08-18 13:13,3414,2235,1179,1386,0,849,11,476,7.172269,37,11,5.080537,11,4.8948545,201,1021,54.42786,0,0,1921,8,1.7771994,402,711,220,424,471,420,409,41,1792,402,1180,105,420,297,476,468,612,215,187,284,896,14,0.7864675,1142,300,337,180,109,49,62,8,6
192,2000-08-18 13:14,1567,1488,79,700,0,788,11,295,5.3118644,23,12,5.3803763,10,5.262097,131,1074,59.770992,0,0,1158,4,1.3531952,173,72,4,177,230,150,169,3,1312,173,719,61,6,283,63,7,593,60,113,305,414,10,0.8028079,1024,114,100,126,87,11,14,3,1
193,2000-08-18 13:15,710,649,61,507,0,142,11,250,2.84,11,13,4.7195687,11,4.567026,103,314,28.7767,0,0,629,2,1.1287758,55,48,6,89,176,81,172,0,594,55,454,18,8,64,32,13,140,28,27,100,354,10,0.9774648,273,189,112,53,7,6,5,2,
194,2000-08-18 13:16,1589,999,590,773,0,226,11,305,5.209836,24,14,5.045045,11,4.735736,144,411,32.854168,0,0,1061,5,1.4976437,144,332,128,227,126,207,145,0,855,144,619,39,135,127,202,258,236,63,81,134,485,10,0.76714915,479,169,191,73,48,12,11,9,
195,2000-08-18 13:17,1673,1046,627,499,0,547,11,249,6.7188754,23,12,5.16348,10,4.951243,147,692,35.231293,0,0,1127,4,1.484472,302,422,122,109,145,97,144,9,735,302,533,57,183,156,292,205,202,158,144,279,254,8,0.40765092,729,117,89,55,28,9,7,1,2
196,2000-08-18 13:18,1202,1115,87,581,0,534,11,252,4.769841,24,13,5.839462,10,5.63139,127,712,49.440945,0,0,941,4,1.2773645,346,71,11,103,213,101,201,3,766,346,547,151,13,217,52,16,219,255,91,193,354,11,0.7795341,698,167,129,61,16,13,8,13,4
197,2000-08-18 13:19,682,531,151,411,0,120,11,152,4.486842,23,13,5.0903955,10,4.753296,107,158,23.588785,1,1,506,4,1.3478261,91,135,15,83,148,85,146,30,410,91,319,14,16,52,118,16,91,29,62,56,263,9,1.0117302,182,120,116,48,8,15,1,9,
198,2000-08-18 13:20,2506,1756,750,920,0,836,11,316,7.93038,21,12,5.5438495,10,4.9925966,149,894,58.838924,1,9,1515,5,1.6541255,259,443,137,515,293,514,294,69,1428,259,1222,53,197,144,285,307,206,52,207,277,945,9,1.1947327,623,339,195,251,101,77,11,65,23
199,2000-08-18 13:21,2769,2275,494,931,0,1344,11,333,8.315315,20,12,5.432088,11,5.141099,175,1348,66.83428,0,0,1863,4,1.4863124,466,385,26,565,425,560,383,0,1809,466,1342,218,87,251,335,109,467,164,302,142,1200,9,1.381004,959,342,366,225,128,83,61,108,1
200,2000-08-18 13:22,1290,1213,77,579,0,634,11,261,4.9425287,22,11,5.2374277,10,4.9192085,130,471,45.9,0,0,1087,4,1.1867526,75,64,7,188,305,149,279,2,1136,75,712,20,10,236,50,13,424,39,36,117,595,9,1.1286821,586,248,152,149,20,9,13,20,12
201,2000-08-18 13:23,2079,1220,859,575,0,645,11,416,4.9975963,21,16,5.32541,11,5.1221313,157,703,39.802547,0,0,1326,5,1.5678734,270,633,134,162,163,159,149,0,950,270,705,124,167,165,485,226,245,125,145,258,447,14,0.5175565,730,254,106,64,13,19,4,23,1
202,2000-08-18 13:24,2964,2100,864,599,0,1501,11,453,6.5430465,20,12,5.69,12,5.18,142,1217,76.60564,0,0,1863,4,1.5909823,458,642,133,675,396,670,337,5,1637,458,1334,146,94,474,487,222,303,175,283,165,1169,8,1.0522943,704,607,320,233,95,76,9,49,2
203,2000-08-18 13:25,2978,2418,560,727,0,1691,11,412,7.228155,19,12,5.8411913,10,5.423904,171,1435,76.69591,1,2,1884,4,1.5806794,608,431,145,679,460,626,379,6,1804,608,1435,207,105,384,278,129,369,251,357,184,1251,10,1.2850907,897,478,384,394,131,32,28,19,29
204,2000-08-18 13:26,2082,1573,509,650,0,923,11,333,6.252252,24,13,5.8010173,10,5.3483787,145,823,58.02069,0,0,1421,4,1.4651654,248,466,86,528,357,470,322,0,1325,248,1070,121,42,125,374,43,255,85,163,102,968,11,1.3933717,462,287,277,269,211,29,7,29,1
205,2000-08-18 13:27,3391,2778,613,827,0,1951,11,546,6.210623,24,11,5.277538,9,4.645428,186,1728,69.38172,1,3,2502,4,1.3553158,453,415,73,398,977,325,1003,0,2325,453,1858,120,193,665,338,198,467,148,305,269,1589,9,1.2338543,918,664,491,477,116,45,55,10,
206,2000-08-18 13:28,1984,1487,497,1006,0,481,11,420,4.7238097,20,14,5.395427,10,5.1284466,172,601,44.337208,1,2,1535,5,1.2925081,242,199,119,94,275,87,280,0,1245,242,719,55,170,132,75,298,526,187,55,215,504,9,0.5922379,961,109,274,99,23,7,7,5,1
207,2000-08-18 13:29,1441,1307,134,588,0,719,11,350,4.1171427,13,12,5.5883703,10,5.4177504,136,892,52.066177,1,8,1236,4,1.1658576,336,110,20,200,190,170,144,8,963,335,584,179,20,214,63,24,379,170,165,118,466,6,0.7467037,806,196,100,145,12,37,2,,
208,2000-08-18 13:30,586,571,15,292,0,279,11,180,3.2555556,11,9,5.089317,8,4.950963,113,301,25.017698,1,6,558,2,1.0501792,132,8,1,77,91,60,102,3,436,132,291,49,6,42,4,7,145,86,46,88,203,9,0.9112628,323,75,83,68,15,,1,2,
209,2000-08-18 13:31,2321,1607,714,1007,0,600,11,421,5.513064,38,11,5.2526445,9,5.0976977,196,897,41.795918,1,9,1391,9,1.6685838,238,399,208,172,268,198,232,15,1355,238,842,42,252,198,185,314,513,127,111,319,523,9,0.59155536,998,202,184,70,119,13,2,2,1
210,2000-08-18 13:32,1468,1025,443,509,0,516,11,220,6.672727,17,12,5.1229267,10,5.019512,137,670,37.554745,1,6,1162,4,1.263339,266,263,56,68,137,54,134,6,753,266,390,102,144,218,200,180,363,123,143,167,223,6,0.40122616,747,107,65,66,21,8,5,,
211,2000-08-18 13:33,1246,1131,115,679,0,452,11,268,4.649254,16,11,5.5481873,10,5.290893,142,713,42.140846,1,5,977,4,1.2753327,378,95,28,142,168,86,115,3,750,378,485,104,16,131,64,20,265,296,82,144,341,9,0.75922954,746,68,145,118,38,6,1,4,
212,2000-08-18 13:34,1077,769,308,616,0,153,11,283,3.8056538,21,10,5.369311,9,4.6892066,135,265,26.711111,1,11,895,4,1.203352,88,270,104,224,137,215,106,12,669,88,450,23,28,85,162,38,219,29,59,74,376,9,1.0649954,334,156,81,79,18,22,61,5,
213,2000-08-18 13:35,1417,673,744,533,0,140,11,245,5.7836733,19,11,5.242199,10,4.962853,138,251,24.202898,1,3,1025,4,1.382439,76,296,72,145,159,161,111,9,588,74,414,14,285,48,221,448,174,35,39,96,318,10,0.8052223,312,89,100,30,20,27,63,10,1
214,2000-08-18 13:36,1479,1403,76,619,0,784,11,231,6.4025974,21,12,5.7662153,10,5.4133997,137,1095,55.437958,1,4,1018,5,1.4528487,583,58,16,152,193,155,142,2,820,583,515,140,16,211,38,16,305,398,185,165,350,10,0.8492224,977,79,157,74,17,63,10,13,11
215,2000-08-18 13:37,875,732,143,537,0,195,11,205,4.268293,21,13,6.06694,11,5.3128414,136,432,28.595589,2,10,656,4,1.3338414,175,106,21,186,125,119,114,2,557,173,322,32,28,170,69,35,235,66,107,45,277,9,1.2948571,356,102,62,106,21,39,12,22,6
216,2000-08-18 13:38,1317,951,366,554,0,397,11,275,4.789091,21,13,5.4858046,10,5.1997895,152,602,32.532894,1,3,916,4,1.4377729,324,268,112,185,105,177,91,0,627,324,529,108,60,126,147,98,98,41,283,288,241,10,0.6066818,570,189,100,49,11,6,5,14,4
217,2000-08-18 13:39,1428,633,795,487,0,146,11,248,5.7580647,17,13,5.121643,10,4.7377567,149,300,20.127518,1,2,1073,4,1.3308481,114,493,241,91,106,81,110,0,519,114,298,20,131,42,244,302,221,81,33,76,222,11,0.4369748,388,79,84,27,21,15,10,3,1
218,2000-08-18 13:40,1940,1871,69,821,1,1049,11,339,5.722714,20,12,5.51256,10,5.250668,173,1196,56.78613,1,5,1492,4,1.300268,533,64,11,279,320,208,285,0,1338,533,915,244,4,324,42,5,423,323,210,209,706,12,0.8556701,1106,285,274,129,25,25,5,8,
219,2000-08-18 13:41,1493,1443,50,1033,0,410,11,256,5.8320313,18,16,4.952183,9,4.5661817,159,623,41.44025,1,5,1205,4,1.2390041,101,40,10,722,370,699,261,1,1341,99,1242,17,8,65,29,10,99,33,66,77,1165,11,2.3375754,213,192,511,165,203,75,19,36,11
220,2000-08-18 13:42,2162,1435,727,844,0,591,11,306,7.0653596,22,12,5.4801393,9,4.873171,134,554,52.186565,0,0,1338,5,1.6158445,110,600,222,411,352,419,277,3,1324,109,1110,12,91,111,375,125,214,48,61,275,835,10,1.0652174,565,271,254,118,57,117,21,13,14
221,2000-08-18 13:43,2341,1922,419,1068,0,854,11,380,6.1605263,23,12,4.715921,10,4.3454733,151,792,55.311256,1,1,1919,5,1.2199062,252,308,163,258,470,199,465,2,1669,252,1027,125,55,209,132,110,642,76,176,197,830,9,0.9957283,1024,289,233,149,88,95,20,8,9
222,2000-08-18 13:44,1865,1655,210,975,0,680,11,426,4.3779345,22,11,5.4193354,9,5.15287,162,946,52.641975,1,7,1555,4,1.1993569,482,178,20,243,252,214,225,9,1164,482,736,180,30,196,86,32,428,368,114,182,554,9,0.8075067,1017,200,210,99,59,35,11,10,3
223,2000-08-18 13:45,905,726,179,608,0,118,11,286,3.1643357,21,12,4.7837467,10,4.455923,143,314,22.622377,0,0,719,4,1.2586926,78,143,45,165,111,142,101,0,648,78,515,27,33,92,62,36,133,37,41,182,333,10,0.9237569,366,108,139,58,31,6,9,7,
224,2000-08-18 13:46,1903,883,1020,626,0,257,11,282,6.748227,23,12,5.8720274,11,5.396376,151,473,31.556292,1,1,1271,4,1.4972463,144,795,247,295,117,271,126,9,730,141,443,17,202,130,543,225,287,31,110,65,378,9,0.5591172,392,210,131,64,35,9,5,16,8
225,2000-08-18 13:47,1107,1034,73,271,0,763,11,202,5.480198,18,12,5.525145,10,5.402321,122,898,45.786884,0,0,922,4,1.2006508,384,65,6,65,153,64,140,0,650,384,371,109,7,171,56,8,279,270,114,188,183,9,0.5004517,774,112,65,43,28,8,1,,2
226,2000-08-18 13:48,260,224,36,147,0,77,8,128,2.03125,7,10,5.59375,9,5.544643,63,171,19.714285,0,0,231,2,1.1255411,58,29,7,13,4,13,4,0,166,58,81,21,6,51,20,7,85,38,20,31,50,5,0.27307692,172,42,6,1,1,2,,,
229,2000-08-18 13:51,12648,12016,632,10699,4,1313,11,4397,2.8765068,16,13,3.7244508,9,3.4434087,1518,3961,27.256916,1,101,11728,5,1.0784447,140,401,113,488,372,391,360,6,11873,140,2500,60,216,103,268,228,9373,28,112,1572,928,9,0.18232131,10975,412,354,121,42,26,67,7,7
230,2000-08-18 13:52,61378,61378,0,54590,54,6734,8,17160,3.5768065,9,15,3.7279482,9,3.519388,3363,18002,64.23223,2,684,61332,2,1.0007501,110,0,0,653,276,577,263,6,61262,110,7576,8,0,188,0,0,53686,74,36,6495,1081,12,0.035191763,60257,636,242,114,34,56,11,2,1
231,2000-08-18 13:53,84779,84779,0,73309,314,11156,10,29661,2.8582652,8,21,3.9803843,10,3.8272567,4518,24479,71.8174,2,616,84725,2,1.0006374,363,0,0,484,537,359,554,3,84413,363,7539,5,0,289,0,0,76874,325,38,6188,1351,10,0.03418299,83392,649,367,177,92,49,28,2,3
232,2000-08-18 13:54,130977,130977,0,108473,655,21849,10,43898,2.9836667,8,17,4.045115,9,3.9039145,5422,25913,94.30524,2,675,130886,2,1.0006952,348,0,0,698,2228,549,2150,4,130625,348,12154,16,0,491,0,0,118471,171,177,8350,3804,15,0.06341571,127006,1782,1186,478,235,139,59,49,6
233,2000-08-18 13:55,130503,130503,0,107762,386,22355,11,52988,2.4628785,9,16,4.0406885,10,3.8200884,6084,29531,81.94165,1,553,130427,2,1.0005827,391,0,0,1457,2141,1072,2010,1,130111,391,21017,10,0,583,0,0,109094,270,121,16696,4321,12,0.081162885,126095,1798,859,861,429,280,75,25,27
234,2000-08-18 13:56,97185,97185,0,79273,203,17709,11,51635,1.8821536,6,16,4.1264186,10,3.8897874,6115,22723,61.81995,2,381,97134,2,1.000525,244,0,0,616,1394,580,1107,1,96940,244,12480,3,0,536,0,0,84460,152,92,10105,2375,13,0.060194474,94732,925,579,470,252,117,57,24,12
235,2000-08-18 13:57,111226,111226,0,91709,135,19382,11,57874,1.9218647,7,18,4.1119075,9,3.8842268,5754,27822,75.0829,1,413,111157,2,1.0006207,301,0,0,647,1028,572,903,1,110924,301,12955,11,0,363,0,0,97969,206,95,10610,2345,15,0.048217144,108806,1023,631,404,126,156,36,22,3
236,2000-08-18 13:58,106099,106099,0,90184,159,15756,11,56809,1.8676442,7,19,4.058266,9,3.8886983,6567,27715,62.82732,1,688,106024,2,1.0007074,253,0,0,1086,1060,1155,864,1,105845,253,12074,18,0,596,0,0,93771,194,59,9185,2889,12,0.05507121,103161,1424,858,334,140,69,42,43,8
237,2000-08-18 13:59,85652,85652,0,74220,22,11410,11,48570,1.7634754,6,17,4.036438,9,3.8339443,6410,21413,51.23011,1,1041,85598,2,1.0006309,161,0,0,712,1210,601,1042,0,85491,161,11784,4,0,266,0,0,73707,105,56,9360,2424,12,0.060150377,83193,1117,607,443,102,136,25,12,2
238,2000-08-18 14:00,77303,77276,27,66579,105,10592,11,43958,1.758565,6,22,4.1768594,9,3.9613075,5788,24426,52.8877,1,1254,77226,2,1.0009971,511,24,3,562,1445,503,1251,0,76765,511,11644,85,2,412,21,3,65121,275,236,9052,2592,12,0.07502943,74571,1447,509,293,173,173,20,29,18
239,2000-08-18 14:01,57286,57013,273,48217,9,8787,11,38484,1.4885666,11,17,4.3870697,10,4.1390386,5497,18767,42.928688,1,835,56755,3,1.009356,370,236,11,540,994,399,1022,2,56641,370,8977,46,15,446,209,37,47664,179,191,7168,1809,14,0.08146842,55064,755,515,371,81,94,71,15,5
240,2000-08-18 14:02,25880,25776,104,21822,9,3945,11,21831,1.1854702,12,16,4.2324643,9,4.071617,4269,12676,24.584211,1,526,25590,3,1.0113325,426,88,24,151,633,120,620,4,25346,426,6949,81,15,326,64,16,18397,307,119,6006,943,10,0.079559505,24749,554,240,123,47,11,12,3,1
241,2000-08-18 14:03,21058,20972,86,18022,3,2947,11,20449,1.0297815,16,19,4.019502,10,3.7628744,3690,16931,21.386179,1,287,20941,2,1.0055871,195,77,10,308,1111,297,1020,10,20767,193,9944,75,9,129,66,9,10823,161,32,8208,1736,12,0.1572324,19195,920,516,178,63,46,13,8,1
242,2000-08-18 14:04,20004,19718,286,17374,4,2340,11,18136,1.1029996,16,19,4.149711,10,3.8559184,4116,15744,18.472061,1,570,19856,3,1.0074537,130,237,118,672,768,711,595,9,19580,129,7038,67,47,189,119,48,12542,87,42,5392,1646,12,0.16776645,18036,922,346,233,64,37,13,19,2
243,2000-08-18 14:05,6584,5870,714,5076,0,794,11,5420,1.2147602,17,16,4.3678026,9,4.1083474,1700,5214,14.185883,1,168,6182,4,1.0650275,179,485,91,161,212,146,181,9,5684,179,553,106,64,138,393,227,5131,85,94,165,388,10,0.18180437,5392,169,113,68,72,15,21,6,1
244,2000-08-18 14:06,1653,1538,115,696,0,842,11,280,5.9035716,19,12,5.537061,10,5.369961,144,1023,57.354168,0,0,1266,4,1.3056872,466,102,18,165,211,119,167,2,1070,466,557,166,8,407,84,13,513,352,114,175,382,9,0.65154266,1072,169,97,139,32,7,8,11,
245,2000-08-18 14:07,620,552,68,490,0,62,11,188,3.2978723,18,11,5.0434785,11,4.5253625,143,202,17.46853,0,0,495,4,1.2525252,86,57,9,117,77,96,89,0,466,86,307,11,7,61,48,11,159,44,42,60,247,9,1.1403226,279,80,80,57,9,31,10,4,1
246,2000-08-18 14:08,1984,1148,836,946,0,202,11,361,5.495845,20,11,4.8519163,10,4.6036587,170,589,31.088236,0,0,1359,4,1.459897,155,456,258,242,186,279,126,8,985,155,683,69,327,59,196,380,302,41,114,133,550,9,0.7363911,516,236,168,113,22,60,18,4,1
247,2000-08-18 14:09,1394,1001,393,559,0,442,11,271,5.1439114,17,13,5.181818,11,4.913087,154,645,31.935064,0,0,1132,4,1.2314488,201,220,30,126,119,101,102,1,799,201,418,54,136,156,190,173,381,149,52,110,308,11,0.59827834,652,124,79,72,47,17,4,4,
248,2000-08-18 14:10,1492,1406,86,868,0,538,11,330,4.521212,19,12,5.9018493,9,5.2489333,183,869,40.32787,0,0,1185,5,1.2590717,236,73,15,212,250,109,230,0,1170,236,582,129,11,144,57,13,588,152,84,102,480,9,1.1454424,872,81,106,222,19,43,5,39,15
249,2000-08-18 14:11,738,635,103,493,0,142,11,251,2.940239,18,12,4.943307,10,4.3637795,140,307,19.792856,0,0,598,4,1.2341137,81,97,16,92,59,73,96,7,547,79,440,14,3,53,79,6,107,35,44,190,250,9,0.7669377,349,109,109,23,20,11,3,,1
250,2000-08-18 14:12,1695,704,991,536,0,168,11,295,5.745763,17,11,5.4360795,9,5.15625,151,375,24.039736,1,2,1250,4,1.356,141,458,104,202,92,217,83,5,560,141,368,68,376,105,352,531,192,48,93,68,300,9,0.42654866,316,155,159,52,10,4,3,1,
251,2000-08-18 14:13,922,809,113,208,0,601,11,208,4.4326925,12,11,5.616811,10,5.3337455,109,651,39.587154,0,0,767,2,1.2020861,257,106,31,96,87,73,82,2,550,257,286,104,7,201,74,7,264,171,86,58,228,7,0.5791757,560,85,78,62,13,3,2,4,
252,2000-08-18 14:14,1470,1351,119,867,0,484,11,266,5.5263157,24,11,5.3175426,10,5.0185046,143,796,47.412586,1,2,950,6,1.5473684,395,103,20,165,210,153,169,22,934,395,700,183,15,111,82,16,234,179,216,254,446,8,0.862585,809,153,146,141,33,27,9,9,2
253,2000-08-18 14:15,1895,1226,669,937,0,289,11,318,5.9591193,22,11,5.1623163,10,4.880098,164,558,36.48171,1,1,1267,5,1.495659,94,359,107,306,126,292,144,0,1132,94,904,49,165,49,252,310,228,16,78,328,576,10,0.6691293,621,310,102,116,36,12,14,10,
254,2000-08-18 14:16,1721,1106,615,795,0,311,11,443,3.8848758,12,12,6.009946,11,4.922242,160,500,34.025,0,0,1293,4,1.3310132,219,470,142,213,104,223,96,1,886,219,484,24,143,77,328,145,402,78,141,86,398,8,0.5630447,663,126,211,54,22,14,7,5,3
255,2000-08-18 14:17,2092,1864,228,1094,0,770,11,444,4.711712,20,16,5.879292,10,5.4914165,170,1201,60.211765,1,10,1616,4,1.2945545,465,219,77,254,244,227,198,0,1399,465,773,184,8,291,141,9,626,255,210,263,510,10,0.7605162,1213,216,158,204,20,9,12,12,16
256,2000-08-18 14:18,986,877,109,740,0,137,11,276,3.5724638,17,12,5.4218926,8,4.992018,169,395,25.905325,1,5,756,4,1.3042328,72,92,13,129,156,154,88,1,804,72,580,11,15,60,79,17,224,21,51,132,448,9,1.1318458,381,242,90,69,52,1,16,23,1
257,2000-08-18 14:19,1908,970,938,630,0,340,11,305,6.255738,20,12,5.3824744,9,4.9371133,137,526,34.956203,0,0,1353,4,1.4101995,247,626,128,159,134,116,116,1,722,247,580,23,153,132,497,312,142,74,173,254,326,10,0.6158281,572,120,131,37,19,11,11,62,4
258,2000-08-18 14:20,1314,1117,197,563,12,542,11,265,4.9584904,21,12,5.2112803,10,4.9444942,150,617,36.82,0,0,1021,4,1.2869736,289,125,17,217,80,201,73,0,828,289,487,68,72,101,108,72,341,144,145,148,339,9,0.6803653,712,199,97,49,15,9,9,22,4
259,2000-08-18 14:21,1716,1614,102,890,9,715,11,285,6.021053,19,12,5.4361835,12,5.290582,140,1165,60.99286,0,0,1187,5,1.4456613,307,97,15,189,242,177,200,0,1307,305,807,105,5,523,82,5,500,151,154,367,440,9,0.55361307,1097,295,95,89,7,15,10,,1
260,2000-08-18 14:22,1091,957,134,616,0,341,11,306,3.5653596,19,12,5.216301,11,4.8087773,149,462,30.885906,0,0,858,5,1.2715617,154,122,27,189,121,137,116,2,803,153,594,17,8,159,95,10,209,62,91,203,391,9,0.8560953,493,213,109,112,6,5,11,5,1
261,2000-08-18 14:23,1567,630,937,501,1,128,11,312,5.0224357,20,12,5.301587,12,5.0015874,134,219,23.514925,0,0,1307,4,1.1989288,140,655,173,138,58,128,68,1,490,140,359,12,242,40,482,281,131,92,48,58,301,9,0.48117423,288,110,147,35,27,12,6,,4
262,2000-08-18 14:24,1277,1144,133,496,0,648,11,245,5.212245,19,12,5.381119,10,5.200175,141,797,42.19149,0,0,976,5,1.3084016,344,125,14,77,171,63,112,2,798,344,418,111,7,233,111,8,380,117,227,158,260,9,0.6209867,825,67,84,124,34,3,2,2,
263,2000-08-18 14:25,934,892,42,476,0,416,11,186,5.0215054,19,11,5.7869954,9,5.528027,124,643,39.76613,0,0,725,4,1.2882758,227,34,6,103,81,63,64,3,663,225,366,57,5,229,26,7,297,172,53,133,233,9,0.627409,632,83,60,86,18,4,4,,
